"fecha_comprob","comprobante","puntoventa","numero_comprob","cliente","clientenombre","cuit","ctadeudorescodigo","ctadeudores","ctaventascodigo","ctaventas","total_comprob","imputacion_numero","comprob2","comprob2_nro","fecha_comprob2"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003451",CL000059,OBRA SOCIAL DE EMPRESARIOS PROFESIONALES Y MONOTRIBUTISTAS,"30-58666171-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,67987.8800000000,"2022-00000256",Recibo de Cobranza,"2022-00000144","07/03/2022"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003452",CL000031,MEDIFE ASOCIACION CIVIL,"30-68273765-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,74867.3700000000,"2023-00001152",Recibo de Cobranza,"2023-00000542","13/02/2023"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003452",CL000031,MEDIFE ASOCIACION CIVIL,"30-68273765-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,74867.3700000000,"2023-00001067",Nota de Crédito de Venta,"0000100000756","08/02/2023"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003453",CL000267,ASOCIACION MUTUAL SANCOR SALUD,"30-59035479-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,100518.9800000000,"2017-00001071",Recibo de Cobranza,"202000000561","19/07/2021"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003454",CL000093,OBRA SOCIAL DE YACIMIENTOS CARBONIFEROS,"30-67858150-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,13977.1500000000,"2017-00001554",Recibo de Cobranza,"202000000576","15/07/2021"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003455",CL000150,OBRA SOCIAL DEL PERSONAL RURAL Y ESTIBADORES DE LA REPUBLICA ARGENTINA,"30-54733941-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,19963.3000000000,"2017-00001056",Recibo de Cobranza,"202000000545","25/08/2021"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003456",CL000050,OBRA SOCIAL DE CONDUCTORES CAMIONEROS Y PERSONAL DEL TRANSPORTE AUTOMOTOR DE CARGAS,"30-66150769-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,51412.7900000000,"2017-00001067",Recibo de Cobranza,"202000000557","22/06/2021"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003457",CL000051,OBRA SOCIAL DE CONDUCTORES DE TRANSPORTE COLECTIVO DE PASAJEROS,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1288.4000000000,,,,//
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003458",CL000030,MEDICUS SA DE ASISTENCIA MEDICA Y CIENTIFICA,"30-54677131-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,6376.4000000000,"2017-00001073",Recibo de Cobranza,"202000000563","20/07/2021"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003459",CL000178,SWISS MEDICAL,"30-65485516-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,31625.4900000000,"2017-00001081",Recibo de Cobranza,"202000000571","03/08/2021"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003460",CL000380,SUPERINTENDENCIA DE BIENESTAR POLICIA FEDERAL ARGENTINA,"30-54666267-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,40210.2000000000,"2022-00000111",Recibo de Cobranza,"2022-00000044","08/02/2022"
"18/05/2021",Factura de Venta,"00001 - Factura Electronica","00003461",CL000212,GALENO ARGENTINA SA,"30-52242816-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,14637.9600000000,"2022-00000475",Recibo de Cobranza,"2022-00000283","16/08/2022"
"18/05/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004027",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1104.0000000000,"2017-00000954",Recibo de Cobranza Mostrador,"2020-00000521","18/05/2021"
"18/06/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003953",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,500.0000000000,"2017-00000088",Recibo de Cobranza Mostrador,"2018-00000008","18/06/2020"
"18/06/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003954",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,500.0000000000,"2017-00000089",Recibo de Cobranza Mostrador,"2018-00000009","18/06/2020"
"18/06/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004032",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4400.0000000000,"2017-00000958",Recibo de Cobranza Mostrador,"2020-00000525","18/06/2021"
"18/08/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004055",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00001104",Recibo de Cobranza Mostrador,"2020-00000551","18/08/2021"
"18/09/2020",Factura de Venta,"00001 - Factura Electronica","00003129",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,47251.8200000000,"2017-00000648",Recibo de Cobranza,"202000000227","12/11/2020"
"18/09/2020",Factura de Venta,"00001 - Factura Electronica","00003130",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2278638.1500000000,"2017-00000648",Recibo de Cobranza,"202000000227","12/11/2020"
"18/09/2020",Factura de Venta,"00001 - Factura Electronica","00003131",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,812804.8500000000,"2017-00000648",Recibo de Cobranza,"202000000227","12/11/2020"
"18/10/2020",Factura de Venta,"00001 - Factura Electronica","00003150",CL000059,OBRA SOCIAL DE EMPRESARIOS PROFESIONALES Y MONOTRIBUTISTAS,"30-58666171-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,42507.4200000000,"2017-00000897",Recibo de Cobranza,"202000000432","11/02/2021"
"18/10/2021",Factura de Venta,"00001 - Factura Electronica","00003748",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1116328.5000000000,"2017-00001530",Recibo de Cobranza,"202000000772","10/12/2021"
"18/10/2021",Factura de Venta,"00001 - Factura Electronica","00003749",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1522316.9600000000,"2017-00001530",Recibo de Cobranza,"202000000772","10/12/2021"
"18/10/2021",Factura de Venta,"00001 - Factura Electronica","00003750",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1118079.1900000000,"2017-00001530",Recibo de Cobranza,"202000000772","10/12/2021"
"18/11/2021",Factura de Venta,"00001 - Factura Electronica","00003809",CL000391,SANVAR S.A.,"30-56249394-4","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,5048.3000000000,"2017-00001535",Recibo de Cobranza,"202000000776","18/11/2021"
"18/11/2021",Factura de Venta,"00001 - Factura Electronica","00003810",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1354351.8600000000,"2022-00000011",Recibo de Cobranza,"2022-00000018","10/01/2022"
"18/11/2021",Factura de Venta,"00001 - Factura Electronica","00003811",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1499358.6900000000,"2022-00000011",Recibo de Cobranza,"2022-00000018","10/01/2022"
"18/11/2021",Factura de Venta,"00001 - Factura Electronica","00003812",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,137222.8600000000,"2022-00000011",Recibo de Cobranza,"2022-00000018","10/01/2022"
"18/11/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004072",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,300.0000000000,"2017-00001447",Recibo de Cobranza Mostrador,"2020-00000656","18/11/2021"
"18/12/2020",Factura de Venta,"00001 - Factura Electronica","00003244",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,212594.5300000000,"2017-00000800",Recibo de Cobranza,"202000000354","08/02/2021"
"18/12/2020",Factura de Venta,"00001 - Factura Electronica","00003245",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1851469.7000000000,"2017-00000800",Recibo de Cobranza,"202000000354","08/02/2021"
"18/12/2020",Factura de Venta,"00001 - Factura Electronica","00003246",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1954754.0800000000,"2017-00000800",Recibo de Cobranza,"202000000354","08/02/2021"
"18/12/2020",Factura de Venta,"00001 - Factura Electronica","00003247",CL000372,MINERA DON NICOLAS S.A,"30-70792489-2","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,11251.3700000000,"2017-00000775",Recibo de Cobranza,"202000000332","30/12/2020"
"18/12/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003990",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,300.0000000000,"2017-00000721",Recibo de Cobranza Mostrador,"2020-00000472","18/12/2020"
"19/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000723",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2300.0000000000,"2017-00000444",Recibo de Cobranza Mostrador,"2020-00000309","19/01/2020"
"19/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000724",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3900.0000000000,"2017-00000446",Recibo de Cobranza Mostrador,"2020-00000311","19/01/2020"
"19/01/2021",Factura de Venta,"00001 - Factura Electronica","00003277",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,883281.4600000000,"2017-00000853",Recibo de Cobranza,"202000000377","12/03/2021"
"19/01/2021",Factura de Venta,"00001 - Factura Electronica","00003278",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,625294.4600000000,"2017-00000853",Recibo de Cobranza,"202000000377","12/03/2021"
"19/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000286",CL000265,SWISS MEDICAL ART S.A,"33-68626286-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,67533.3700000000,,,,//
"19/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000287",CL000204,PREVENCION ASEGURADORA DE RIESGO DE TRABAJO SA,"30-68436191-7","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,10465.2000000000,"2017-00000770",Recibo de Cobranza,"202000000212","17/04/2020"
"19/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000287",CL000168,PREVENCION SALUD SA,"30-71304500-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,10465.2000000000,"2017-00000769",Factura de Ventas Anulada,"0000600000287","19/02/2020"
"19/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000288",CL000261,ASOCIART SA ASEGURADORA DE RIESGOS DEL TRABAJO,"30-68627333-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,39305.4500000000,"2017-00000766",Recibo de Cobranza,"202000000207","03/04/2020"
"19/02/2020",Factura de Venta,"00001 - Factura Electronica","00002704",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,"2017-00000620",Recibo de Cobranza,"202000000164","19/02/2020"
"19/02/2020",Factura de Venta,"00001 - Factura Electronica","00002705",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,"2017-00000620",Recibo de Cobranza,"202000000164","19/02/2020"
"19/02/2020",Factura de Venta,"00001 - Factura Electronica","00002706",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,"2017-00000618",Nota de Crédito de Venta,"0000100000576","19/08/2020"
"19/02/2020",Factura de Venta,"00001 - Factura Electronica","00002706",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,"2017-00000619",Recibo de Cobranza,"202000000163","17/02/2020"
"19/02/2020",Factura de Venta,"00001 - Factura Electronica","00002707",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,"2017-00000623",Recibo de Cobranza,"202000000168","21/02/2020"
"19/02/2020",Factura de Venta,"00001 - Factura Electronica","00002708",CL000267,ASOCIACION MUTUAL SANCOR SALUD,"30-59035479-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,9085.8100000000,"2017-00000797",Recibo de Cobranza,"202000000351","29/01/2021"
"19/02/2020",Factura de Venta,"00001 - Factura Electronica","00002709",CL000031,MEDIFE ASOCIACION CIVIL,"30-68273765-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,55834.0900000000,"2017-00000662",Recibo de Cobranza,"202000000244","19/05/2020"
"19/02/2020",Factura de Venta,"00001 - Factura Electronica","00002710",CL000030,MEDICUS SA DE ASISTENCIA MEDICA Y CIENTIFICA,"30-54677131-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,7881.9700000000,"2017-00000666",Recibo de Cobranza,"202000000252","10/06/2020"
"19/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000846",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2900.0000000000,"2017-00000549",Recibo de Cobranza Mostrador,"2020-00000408","19/02/2020"
"19/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000847",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000415",Recibo de Cobranza Mostrador,"2020-00000280","19/02/2020"
"19/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003880",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000267",Recibo de Cobranza Mostrador,"2020-00000144","19/02/2020"
"19/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003881",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000268",Recibo de Cobranza Mostrador,"2020-00000145","19/02/2020"
"19/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003882",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000269",Recibo de Cobranza Mostrador,"2020-00000146","19/02/2020"
"19/03/2020",Nota de Débito de Venta,"00006 - ART Factura Electronica","00000003",CL000203,LA SEGUNDA ASEGURADORA DE RIESGO DE TRABAJO SA,"30-68913348-3","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,0.5000000000,"2017-00000632",Recibo de Cobranza,"202000000188","11/03/2020"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00000077",CL000041,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PESONAL CIVIL DE LA NACION,"30-68303222-7","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,341632.6200000000,"2017-00000907",Recibo de Cobranza,"202000000442","20/05/2021"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00000078",CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1549905.2900000000,,,,//
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003402",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,167470.1200000000,"2023-00002404",Factura de Ventas Anulada,"0000100003402","19/04/2021"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003405",CL000198,CAJA DE SERVICIOS SOCIALES DE LA PROVINCIA DE SANTA CRUZ ,"30-63824739-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2893158.3400000000,"2022-00000166",Recibo de Cobranza,"2022-00000082","25/02/2022"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003406",CL000055,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,"30-55027355-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,558709.5400000000,"2023-00001333",Recibo de Cobranza,"2022-00000055","10/02/2022"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003407",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,175633.8800000000,"2022-00000587",Nota de Crédito de Venta,"0000100000734","23/08/2022"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003407",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,175633.8800000000,"2022-00000628",Recibo de Cobranza,"2022-00000396","26/08/2022"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003408",CL000113,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,"30-61445509-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,49430.2100000000,,,,//
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003409",CL000041,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PESONAL CIVIL DE LA NACION,"30-68303222-7","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,17794.9600000000,"2017-00000907",Recibo de Cobranza,"202000000442","20/05/2021"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003410",CL000295,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS (IOSFA),"30-71429214-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,64699.6100000000,"2017-00001049",Recibo de Cobranza,"202000000538","29/07/2021"
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003411",CL000108,OBRA SOCIAL DEL PERSONAL DE FARMACIA,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2524.6100000000,,,,//
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003412",CL000157,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,14386.0400000000,,,,//
"19/04/2021",Factura de Venta,"00001 - Factura Electronica","00003413",CL000298,SYGMA SERVICIOS INTEGRALES S.A.,"30-70728583-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,4124.2500000000,,,,//
