"fecha_comprob","comprobante","puntoventa","numero_comprob","estado","flag","cliente","clientenombre","cuit","ctadeudorescodigo","ctadeudores","ctaventascodigo","ctaventas","total_comprob","imputacion_numero","comprob2","comprob2_nro","comprob2_estado","comprob2_flag","fecha_comprob2"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003372",C,Cerrada,CL000030,MEDICUS SA DE ASISTENCIA MEDICA Y CIENTIFICA,"30-54677131-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,6021.9000000000,"2017-00000892",Recibo de Cobranza,"202000000425",C,,"14/04/2021"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003373",C,Cerrada,CL000178,SWISS MEDICAL,"30-65485516-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,68976.6600000000,"2017-00000913",Recibo de Cobranza,"202000000488",C,,"01/06/2021"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003374",C,Cerrada,CL000053,OBRA SOCIAL DE DOCENTES PARTICULARES,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,10044.5800000000,"2017-00001014",Recibo de Cobranza,"202000000505",C,,"08/07/2021"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003375",C,Cerrada,CL000380,SUPERINTENDENCIA DE BIENESTAR POLICIA FEDERAL ARGENTINA,"30-54666267-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,27398.8500000000,"2022-00000106",Recibo de Cobranza,"2022-00000040",C,,"08/02/2022"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003376",C,Cerrada,CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,17148.1000000000,"2022-00000592",Recibo de Cobranza,"2022-00000362",C,,"22/06/2022"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003376",C,Cerrada,CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,17148.1000000000,"2022-00000627",Recibo de Cobranza,"2022-00000395",C,,"22/07/2022"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003377",C,Cerrada,CL000212,GALENO ARGENTINA SA,"30-52242816-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,17718.0500000000,"2017-00000893",Recibo de Cobranza,"202000000428",C,,"05/05/2021"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003378",C,Cerrada,CL000096,OBRA SOCIAL DEL PERSONAL AERONAUTICO,"30-61811021-0","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,6337.9900000000,"2017-00000909",Recibo de Cobranza,"202000000426",C,,"03/05/2021"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003379",C,Cerrada,CL000138,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2842.7900000000,"2017-00001285",Recibo de Cobranza,"202000000681",C,,"02/08/2021"
"17/03/2021",Factura de Venta,"00001 - Factura Electronica","00003379",C,Cerrada,CL000138,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2842.7900000000,"2017-00001284",Nota de Crédito de Venta,"0000100000607",C,Cerrada,"13/07/2021"
"17/04/2020",Factura de Venta,"00001 - Factura Electronica","00002902",C,Cerrada,CL000295,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS (IOSFA),"30-71429214-1","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,654452.9300000000,"2017-00000906",Recibo de Cobranza,"202000000441",C,,"19/05/2021"
"17/05/2021",Factura de Venta,"00001 - Factura Electronica","00003444",C,Cerrada,CL000236,SOLO PATAGONIA S.A.,"30-71083870-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,23671.3200000000,"2017-00001015",Recibo de Cobranza,"202000000506",C,,"28/05/2021"
"17/05/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004026",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000953",Recibo de Cobranza Mostrador,"2020-00000520",C,,"17/05/2021"
"17/06/2020",Factura de Venta,"00001 - Factura Electronica","00000038",C,Cerrada,CL000284,CHINA GEZHOUBA GROUP COMPANY LIMITED ELECTROINGENIERIA S.A.,"30-71432572-4","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,146250.0000000000,"2022-00000140",Recibo de Cobranza,"2022-00000058",C,,"14/08/2020"
"17/06/2020",Factura de Venta,"00001 - Factura Electronica","00002968",C,Cerrada,CL000055,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,"30-55027355-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,439564.3100000000,"2023-00001333",Recibo de Cobranza,"2022-00000055",C,,"10/02/2022"
"17/06/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003952",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,,,,,,//
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00000040",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,316793.0900000000,"2017-00000758",Recibo de Cobranza,"202000000323",C,,"17/07/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00000041",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,274201.6100000000,"2017-00000757",Recibo de Cobranza,"202000000322",C,,"30/06/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00000042",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,584633.3500000000,"2022-00000039",Recibo de Cobranza,"202000000219",C,,"30/04/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00000043",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,193953.7600000000,"2022-00000039",Recibo de Cobranza,"202000000219",C,,"30/04/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00000044",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,258162.1100000000,"2022-00000039",Recibo de Cobranza,"202000000219",C,,"30/04/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00003012",C,Cerrada,CL000284,CHINA GEZHOUBA GROUP COMPANY LIMITED ELECTROINGENIERIA S.A.,"30-71432572-4","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,3250.0000000000,"2022-00000140",Recibo de Cobranza,"2022-00000058",C,,"14/08/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00003013",C,Cerrada,CL000284,CHINA GEZHOUBA GROUP COMPANY LIMITED ELECTROINGENIERIA S.A.,"30-71432572-4","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,9750.0000000000,"2022-00000140",Recibo de Cobranza,"2022-00000058",C,,"14/08/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00003014",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,64810.3600000000,"2017-00000757",Recibo de Cobranza,"202000000322",C,,"30/06/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00003015",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,19941.1000000000,"2022-00000040",Recibo de Cobranza,"202000000249",C,,"29/05/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00003016",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,28905.1700000000,"2022-00000039",Recibo de Cobranza,"202000000219",C,,"30/04/2020"
"17/07/2020",Factura de Venta,"00001 - Factura Electronica","00003017",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,44176.4600000000,"2022-00000039",Recibo de Cobranza,"202000000219",C,,"30/04/2020"
"17/08/2021",Factura de Venta,"00001 - Factura Electronica","00000093",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,800876.3200000000,"2017-00001076",Recibo de Cobranza,"202000000566",C,,"30/07/2021"
"17/08/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004054",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00001103",Recibo de Cobranza Mostrador,"2020-00000550",C,,"17/08/2021"
"17/09/2020",Factura de Venta,"00001 - Factura Electronica","00000047",C,Cerrada,CL000207,OSDE ORGANIZACIÓN DE SERVICIOS DIRECTOS EMPRESARIOS,"30-54674125-3","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,379436.7400000000,"2017-00000836",Nota de Crédito de Venta,C0000100000010,C,Cerrada,"17/09/2020"
"17/09/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004063",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00001111",Recibo de Cobranza Mostrador,"2020-00000558",C,,"17/09/2021"
"17/11/2021",Factura de Venta,"00001 - Factura Electronica","00003808",C,Cerrada,CL000055,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,"30-55027355-8","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,217852.4400000000,"2023-00001245",Recibo de Cobranza,"2023-00000593",C,,"30/03/2023"
"17/12/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003988",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4548.2500000000,"2017-00000715",Recibo de Cobranza Mostrador,"2020-00000467",C,,"17/12/2020"
"17/12/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003989",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,300.0000000000,"2017-00000714",Recibo de Cobranza Mostrador,"2020-00000466",C,,"17/12/2020"
"18/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000717",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000787",Nota de Crédito de Venta,"0000500000008",C,Cerrada,"21/01/2020"
"18/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000718",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000441",Recibo de Cobranza Mostrador,"2020-00000306",C,,"18/01/2020"
"18/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000719",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4000.0000000000,"2017-00000442",Recibo de Cobranza Mostrador,"2020-00000307",C,,"18/01/2020"
"18/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000720",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000350",Recibo de Cobranza Mostrador,"2020-00000225",C,,"18/01/2020"
"18/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000721",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,9050.0000000000,"2017-00000445",Recibo de Cobranza Mostrador,"2020-00000310",C,,"18/01/2020"
"18/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000722",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2300.0000000000,"2017-00000443",Recibo de Cobranza Mostrador,"2020-00000308",C,,"18/01/2020"
"18/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000279",C,Cerrada,CL000170,PROVINCIA ART SA,"30-68825409-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,24457.4000000000,"2017-00000844",Recibo de Cobranza,"202000000210",C,,"14/04/2020"
"18/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000280",C,Cerrada,CL000170,PROVINCIA ART SA,"30-68825409-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,31690.5600000000,"2017-00000844",Recibo de Cobranza,"202000000210",C,,"14/04/2020"
"18/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000281",C,Cerrada,CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,4757.7200000000,"2017-00001536",Recibo de Cobranza,"202000000765",C,,"19/11/2021"
"18/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000282",C,Cerrada,CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,28189.6500000000,"2017-00001536",Recibo de Cobranza,"202000000765",C,,"19/11/2021"
"18/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000283",C,Cerrada,CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,38073.3300000000,"2017-00001536",Recibo de Cobranza,"202000000765",C,,"19/11/2021"
"18/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000284",C,Cerrada,CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,14446.2000000000,"2017-00001536",Recibo de Cobranza,"202000000765",C,,"19/11/2021"
"18/02/2020",Factura de Venta,"00006 - ART Factura Electronica","00000285",C,Cerrada,CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,98446.6000000000,"2017-00001536",Recibo de Cobranza,"202000000765",C,,"19/11/2021"
"18/02/2020",Factura de Venta,"00001 - Factura Electronica","00002701",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1524204.7600000000,"2017-00000128",Recibo de Cobranza,"202000000079",C,,"08/04/2020"
"18/02/2020",Factura de Venta,"00001 - Factura Electronica","00002702",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1406409.5600000000,"2017-00000128",Recibo de Cobranza,"202000000079",C,,"08/04/2020"
"18/02/2020",Factura de Venta,"00001 - Factura Electronica","00002703",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1051233.4500000000,"2017-00000128",Recibo de Cobranza,"202000000079",C,,"08/04/2020"
"18/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000843",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000266",Recibo de Cobranza Mostrador,"2020-00000143",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000844",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2145.0000000000,"2017-00000547",Recibo de Cobranza Mostrador,"2020-00000406",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000845",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000548",Recibo de Cobranza Mostrador,"2020-00000407",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003873",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000256",Recibo de Cobranza Mostrador,"2020-00000133",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003874",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000257",Recibo de Cobranza Mostrador,"2020-00000134",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003875",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000258",Recibo de Cobranza Mostrador,"2020-00000135",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003876",C,Cerrada,CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000259",Recibo de Cobranza Mostrador,"2020-00000136",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003877",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000260",Recibo de Cobranza Mostrador,"2020-00000137",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003878",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000261",Recibo de Cobranza Mostrador,"2020-00000138",C,,"18/02/2020"
"18/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003879",C,Cerrada,CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3126.2500000000,"2017-00000262",Recibo de Cobranza Mostrador,"2020-00000139",C,,"18/02/2020"
"18/02/2021",Factura de Venta,"00001 - Factura Electronica","00003320",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,174060.4000000000,"2017-00000882",Recibo de Cobranza,"202000000412",C,,"13/04/2021"
"18/02/2021",Factura de Venta,"00001 - Factura Electronica","00003321",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2073913.6100000000,"2017-00000882",Recibo de Cobranza,"202000000412",C,,"13/04/2021"
"18/02/2021",Factura de Venta,"00001 - Factura Electronica","00003322",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2210396.8800000000,"2017-00000882",Recibo de Cobranza,"202000000412",C,,"13/04/2021"
"18/03/2020",Factura de Venta,"00001 - Factura Electronica","00002787",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,61730.0400000000,"2023-00001338",Recibo de Cobranza,"202000000239",C,,"08/05/2020"
"18/03/2020",Factura de Venta,"00001 - Factura Electronica","00002788",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,35498.0900000000,"2023-00001338",Recibo de Cobranza,"202000000239",C,,"08/05/2020"
"18/03/2020",Factura de Venta,"00001 - Factura Electronica","00002789",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,361955.0100000000,"2023-00001338",Recibo de Cobranza,"202000000239",C,,"08/05/2020"
"18/03/2020",Factura de Venta,"00001 - Factura Electronica","00002790",C,Cerrada,CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1589435.7100000000,"2023-00001338",Recibo de Cobranza,"202000000239",C,,"08/05/2020"
"18/03/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000887",C,Cerrada,CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2145.0000000000,"2017-00000337",Recibo de Cobranza Mostrador,"2020-00000213",C,,"18/03/2020"
